     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   8.761772e+00   9.123766e+00   4.440261e+06  -1.039138e+06  -8.710760e+05   0.000000e+00   0.000000e+00   0.000000e+00   4.642682e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   4.561057e-01   8.682434e+00   9.054211e+00   4.462144e+06  -9.443146e+05  -8.672018e+05   2.646396e+11   1.185853e+12   7.037254e+10   4.642682e+06   7.284208e-18   0.000000e+00   0.000000e+00
       16000   1.599900e-07   8.139047e-01   8.610683e+00   8.985107e+00   4.482591e+06  -8.494557e+05  -8.598302e+05   2.464719e+11   1.186119e+12   1.131178e+11   4.642682e+06   7.280219e-18   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.173281e+00   8.546524e+00   8.916727e+00   4.501581e+06  -7.544915e+05  -8.491224e+05   2.282428e+11   1.188158e+12   1.542572e+11   4.642683e+06   7.315560e-18   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.534119e+00   8.489969e+00   8.849334e+00   4.519101e+06  -6.593457e+05  -8.351625e+05   2.095504e+11   1.190954e+12   1.936318e+11   4.642683e+06   7.375388e-18   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.896297e+00   8.441034e+00   8.783184e+00   4.535103e+06  -5.639695e+05  -8.180998e+05   1.902314e+11   1.194113e+12   2.313417e+11   4.642683e+06   7.453265e-18   0.000000e+00   0.000000e+00
       48000   4.799900e-07   2.259694e+00   8.399742e+00   8.718519e+00   4.549546e+06  -4.682719e+05  -7.980313e+05   1.705610e+11   1.198577e+12   2.690369e+11   4.642683e+06   7.563638e-18   0.000000e+00   0.000000e+00
       56000   5.599900e-07   2.624181e+00   8.366123e+00   8.655573e+00   4.562360e+06  -3.721308e+05  -7.751734e+05   1.496992e+11   1.205160e+12   3.024986e+11   4.642683e+06   7.702643e-18   0.000000e+00   0.000000e+00
       64000   6.399900e-07   2.989626e+00   8.340217e+00   8.594562e+00   4.573474e+06  -2.753857e+05  -7.496679e+05   1.279490e+11   1.213193e+12   3.348940e+11   4.642683e+06   7.870028e-18   0.000000e+00   0.000000e+00
       72000   7.199900e-07   3.355889e+00   8.322083e+00   8.535692e+00   4.582799e+06  -1.778296e+05  -7.216933e+05   1.049660e+11   1.224860e+12   3.647048e+11   4.642683e+06   8.086140e-18   0.000000e+00   0.000000e+00
       80000   7.999900e-07   3.722823e+00   8.311789e+00   8.479153e+00   4.590228e+06  -7.936769e+04  -6.913859e+05   8.054056e+10   1.236997e+12   3.926969e+11   4.642684e+06   8.315048e-18   0.000000e+00   0.000000e+00
       88000   8.799900e-07   4.090272e+00   8.309412e+00   8.425128e+00   4.595647e+06   2.013320e+04  -6.588863e+05   5.466947e+10   1.250880e+12   4.195085e+11   4.642684e+06   8.574790e-18   0.000000e+00   0.000000e+00
       96000   9.599900e-07   4.458070e+00   8.315042e+00   8.373788e+00   4.598933e+06   1.208268e+05  -6.242855e+05   2.718433e+10   1.266437e+12   4.453418e+11   4.642684e+06   8.866180e-18   0.000000e+00   0.000000e+00
      104000   1.039990e-06   4.826041e+00   8.328779e+00   8.325296e+00   4.599947e+06   2.228337e+05  -5.876644e+05  -2.143964e+09   1.284032e+12   4.700724e+11   4.642684e+06   9.194572e-18   0.000000e+00   0.000000e+00
      112000   1.119990e-06   5.193997e+00   8.350736e+00   8.279813e+00   4.598531e+06   3.263324e+05  -5.491222e+05  -3.361674e+10   1.303652e+12   4.931813e+11   4.642684e+06   9.559243e-18   0.000000e+00   0.000000e+00
      120000   1.199990e-06   5.561736e+00   8.381037e+00   8.237486e+00   4.594508e+06   4.314959e+05  -5.087461e+05  -6.741413e+10   1.325652e+12   5.154994e+11   4.642684e+06   9.971193e-18   0.000000e+00   0.000000e+00
      128000   1.279990e-06   5.929043e+00   8.419823e+00   8.198460e+00   4.587680e+06   5.384834e+05  -4.666313e+05  -1.038186e+11   1.349590e+12   5.366635e+11   4.642685e+06   1.042627e-17   0.000000e+00   0.000000e+00
      136000   1.359990e-06   6.295684e+00   8.467248e+00   8.162868e+00   4.577823e+06   6.474678e+05  -4.229019e+05  -1.431397e+11   1.375293e+12   5.560807e+11   4.642685e+06   1.092280e-17   0.000000e+00   0.000000e+00
      144000   1.439990e-06   6.661408e+00   8.523476e+00   8.130835e+00   4.564689e+06   7.586108e+05  -3.776823e+05  -1.857537e+11   1.403624e+12   5.742204e+11   4.642685e+06   1.147970e-17   0.000000e+00   0.000000e+00
      152000   1.519990e-06   7.025940e+00   8.588688e+00   8.102476e+00   4.548008e+06   8.720867e+05  -3.310723e+05  -2.318916e+11   1.433699e+12   5.909296e+11   4.642685e+06   1.208984e-17   0.000000e+00   0.000000e+00
      160000   1.599990e-06   7.388987e+00   8.663075e+00   8.077898e+00   4.527491e+06   9.880115e+05  -2.831747e+05  -2.818298e+11   1.465089e+12   6.056926e+11   4.642685e+06   1.275034e-17   0.000000e+00   0.000000e+00
      168000   1.679990e-06   7.750228e+00   8.746838e+00   8.057200e+00   4.502813e+06   1.106527e+06  -2.341092e+05  -3.358777e+11   1.498055e+12   6.202907e+11   4.642686e+06   1.348290e-17   0.000000e+00   0.000000e+00
      176000   1.759990e-06   8.109316e+00   8.840192e+00   8.040468e+00   4.473618e+06   1.227765e+06  -1.840369e+05  -3.948123e+11   1.533251e+12   6.314160e+11   4.642686e+06   1.428779e-17   0.000000e+00   0.000000e+00
      184000   1.839990e-06   8.465876e+00   8.943357e+00   8.027776e+00   4.439518e+06   1.351847e+06  -1.331145e+05  -4.585974e+11   1.569194e+12   6.410140e+11   4.642686e+06   1.516393e-17   0.000000e+00   0.000000e+00
      192000   1.919990e-06   8.819497e+00   9.056565e+00   8.019187e+00   4.400102e+06   1.478850e+06  -8.152038e+04  -5.277927e+11   1.606128e+12   6.482851e+11   4.642686e+06   1.612240e-17   0.000000e+00   0.000000e+00
