       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   3.56055219e-04   2.70904351e-04  -1.00166194e-02   1.97428434e-14   5.30823235e-14   2.13742520e-15
  8.00000000e-08   8.08276055e-04   6.17436233e-04  -1.01664506e-02   1.71599735e-14   5.56756228e-14   4.74562306e-15
  1.60000000e-07   1.29738453e-03   9.92256438e-04  -1.02838581e-02   1.42803154e-14   5.81283509e-14   7.41018499e-15
  2.40000000e-07   1.81523641e-03   1.39203840e-03  -1.03576401e-02   1.11071236e-14   6.03563012e-14   1.00583089e-14
  3.20000000e-07   2.34857141e-03   1.80800897e-03  -1.03845733e-02   7.68210222e-15   6.23061409e-14   1.25852091e-14
  4.00000000e-07   2.90150559e-03   2.23613089e-03  -1.03538377e-02   4.03471336e-15   6.39306043e-14   1.49378372e-14
  4.80000000e-07   3.44969930e-03   2.66708494e-03  -1.02673380e-02   2.34835515e-16   6.51800355e-14   1.70103296e-14
  5.60000000e-07   3.98753560e-03   3.09082029e-03  -1.01242666e-02  -3.64352883e-15   6.60405014e-14   1.87263561e-14
  6.40000000e-07   4.49833631e-03   3.49934570e-03  -9.92730320e-03  -7.52134186e-15   6.64879057e-14   2.00286662e-14
  7.20000000e-07   4.98233188e-03   3.88579935e-03  -9.67267526e-03  -1.13215960e-14   6.65106383e-14   2.08876077e-14
  8.00000000e-07   5.42052644e-03   4.23928927e-03  -9.37281780e-03  -1.49495787e-14   6.61301836e-14   2.12647248e-14
  8.80000000e-07   5.81427641e-03   4.56134638e-03  -9.03395252e-03  -1.83550007e-14   6.53914144e-14   2.12035478e-14
  9.60000000e-07   6.14932894e-03   4.83736241e-03  -8.65336732e-03  -2.14372585e-14   6.42446861e-14   2.06798197e-14
  1.04000000e-06   6.43304303e-03   5.07518671e-03  -8.24962669e-03  -2.41846375e-14   6.28168373e-14   1.97859092e-14
  1.12000000e-06   6.66376609e-03   5.26712868e-03  -7.82925212e-03  -2.65430162e-14   6.11420993e-14   1.85415991e-14
  1.20000000e-06   6.83161748e-03   5.41562488e-03  -7.38771980e-03  -2.84855525e-14   5.91708841e-14   1.70343377e-14
  1.28000000e-06   6.94943944e-03   5.52178448e-03  -6.94372306e-03  -3.00205430e-14   5.70432429e-14   1.53166460e-14
  1.36000000e-06   7.02330341e-03   5.58861349e-03  -6.50049207e-03  -3.11550230e-14   5.47987518e-14   1.34509608e-14
  1.44000000e-06   7.04563355e-03   5.61611358e-03  -6.05296612e-03  -3.18774211e-14   5.23916681e-14   1.15052570e-14
  1.52000000e-06   7.02953887e-03   5.60757970e-03  -5.60844092e-03  -3.22147730e-14   4.99060047e-14   9.52080994e-15
  1.60000000e-06   6.97299072e-03   5.56489729e-03  -5.17147305e-03  -3.21926554e-14   4.73586951e-14   7.55436346e-15
  1.68000000e-06   6.87885949e-03   5.49385300e-03  -4.74168716e-03  -3.18449764e-14   4.47610584e-14   5.66329156e-15
  1.76000000e-06   6.75444347e-03   5.39073042e-03  -4.31861595e-03  -3.11731691e-14   4.21402045e-14   3.84592520e-15
  1.84000000e-06   6.60057651e-03   5.26047255e-03  -3.90353995e-03  -3.02163594e-14   3.95074523e-14   2.14740378e-15
  1.92000000e-06   6.42196963e-03   5.11117376e-03  -3.50082434e-03  -2.90368088e-14   3.68986993e-14   6.06188471e-16
  2.00000000e-06   6.22016706e-03   4.93971083e-03  -3.10090486e-03  -2.76151121e-14   3.42836686e-14  -7.80159923e-16
  2.08000000e-06   6.00251898e-03   4.74935737e-03  -2.71523401e-03  -2.60189417e-14   3.17334067e-14  -2.01305014e-15
  2.16000000e-06   5.76183443e-03   4.53815713e-03  -2.33172392e-03  -2.42225575e-14   2.91763178e-14  -3.07053970e-15
  2.24000000e-06   5.50845073e-03   4.31496351e-03  -1.95619686e-03  -2.22957880e-14   2.66705958e-14  -3.95287514e-15
  2.32000000e-06   5.24410168e-03   4.07925521e-03  -1.58620059e-03  -2.02464494e-14   2.42114372e-14  -4.67141912e-15
  2.40000000e-06   4.95850896e-03   3.82990626e-03  -1.21901935e-03  -1.80775538e-14   2.17503156e-14  -5.19765543e-15
  2.48000000e-06   4.66625650e-03   3.57300763e-03  -8.50448412e-04  -1.58104711e-14   1.93223030e-14  -5.56997630e-15
  2.56000000e-06   4.35930213e-03   3.30558412e-03  -4.84362530e-04  -1.34626686e-14   1.69075421e-14  -5.77777468e-15
  2.64000000e-06   2.77079054e-03   2.14032180e-03  -1.21480740e-04  -7.95113721e-15   1.00781814e-14  -3.78977249e-15
  2.72000000e-06  -5.82082284e-04  -9.26799650e-05  -2.73222939e-04  -7.31619794e-16  -1.15921507e-15   1.95188199e-15
  2.80000000e-06  -1.78001317e-04   2.32547589e-04  -6.86216103e-04  -3.46524848e-15   1.56838453e-15   1.43036986e-15
  2.88000000e-06   2.34693863e-04   5.74665341e-04  -1.10419345e-03  -6.29201471e-15   4.32910530e-15   9.15681520e-16
