     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   8.018755e+00   1.618609e+01   3.055082e+06  -1.136571e+06   1.977145e+06   0.000000e+00   0.000000e+00   0.000000e+00   3.812404e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   3.463114e-01   7.934010e+00   1.634469e+01   3.100891e+06  -9.799937e+05   1.989601e+06   5.026449e+11   2.033670e+12   2.183254e+11   3.812404e+06   2.780701e-17   0.000000e+00   0.000000e+00
       16000   1.599900e-07   5.958253e-01   7.862277e+00   1.650469e+01   3.134793e+06  -8.113789e+05   2.012254e+06   3.400793e+11   2.179595e+12   3.490858e+11   3.812405e+06   3.126724e-17   0.000000e+00   0.000000e+00
       24000   2.399900e-07   8.475047e-01   7.804485e+00   1.666693e+01   3.154707e+06  -6.317161e+05   2.045285e+06   1.541409e+11   2.308849e+12   4.753975e+11   3.812405e+06   3.498061e-17   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.100159e+00   7.761456e+00   1.683220e+01   3.158895e+06  -4.425933e+05   2.088045e+06  -5.246108e+10   2.414040e+12   5.910883e+11   3.812406e+06   3.873656e-17   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.352474e+00   7.733863e+00   1.700124e+01   3.146088e+06  -2.462527e+05   2.139143e+06  -2.692227e+11   2.487417e+12   6.823287e+11   3.812407e+06   4.215644e-17   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.603066e+00   7.722177e+00   1.717463e+01   3.115802e+06  -4.538157e+04   2.196400e+06  -4.869571e+11   2.525803e+12   7.430152e+11   3.812407e+06   4.493715e-17   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.850548e+00   7.726640e+00   1.735275e+01   3.068498e+06   1.569760e+05   2.257019e+06  -6.928649e+11   2.526415e+12   7.662949e+11   3.812408e+06   4.669972e-17   0.000000e+00   0.000000e+00
       64000   6.399900e-07   2.093608e+00   7.747254e+00   1.753576e+01   3.005570e+06   3.578533e+05   2.317963e+06  -8.757985e+11   2.490313e+12   7.511692e+11   3.812409e+06   4.721948e-17   0.000000e+00   0.000000e+00
       72000   7.199900e-07   2.331082e+00   7.783784e+00   1.772355e+01   2.929257e+06   5.544881e+05   2.376229e+06  -1.025808e+12   2.419705e+12   6.999460e+11   3.812410e+06   4.636872e-17   0.000000e+00   0.000000e+00
       80000   7.999900e-07   2.562008e+00   7.835793e+00   1.791581e+01   2.842395e+06   7.444575e+05   2.429207e+06  -1.138674e+12   2.324298e+12   6.200749e+11   3.812410e+06   4.440217e-17   0.000000e+00   0.000000e+00
       88000   8.799900e-07   2.785666e+00   7.902668e+00   1.811203e+01   2.748088e+06   9.258704e+05   2.474925e+06  -1.211925e+12   2.207726e+12   5.198032e+11   3.812411e+06   4.145352e-17   0.000000e+00   0.000000e+00
       96000   9.599900e-07   3.001588e+00   7.983668e+00   1.831157e+01   2.649475e+06   1.097398e+06   2.512068e+06  -1.246577e+12   2.077681e+12   4.071516e+11   3.812412e+06   3.783970e-17   0.000000e+00   0.000000e+00
      104000   1.039990e-06   3.209546e+00   8.077965e+00   1.851372e+01   2.549470e+06   1.258201e+06   2.540005e+06  -1.247031e+12   1.939728e+12   2.908472e+11   3.812412e+06   3.386391e-17   0.000000e+00   0.000000e+00
      112000   1.119990e-06   3.409536e+00   8.184679e+00   1.871773e+01   2.450657e+06   1.407784e+06   2.558694e+06  -1.218218e+12   1.798714e+12   1.771535e+11   3.812413e+06   2.978060e-17   0.000000e+00   0.000000e+00
      120000   1.199990e-06   3.601740e+00   8.302908e+00   1.892287e+01   2.355169e+06   1.546052e+06   2.568540e+06  -1.165101e+12   1.657553e+12   7.061862e+10   3.812413e+06   2.576327e-17   0.000000e+00   0.000000e+00
      128000   1.279990e-06   3.786497e+00   8.431748e+00   1.912848e+01   2.264708e+06   1.673114e+06   2.570270e+06  -1.093643e+12   1.519435e+12  -2.543389e+10   3.812414e+06   2.197371e-17   0.000000e+00   0.000000e+00
      136000   1.359990e-06   3.964261e+00   8.570316e+00   1.933392e+01   2.180528e+06   1.789291e+06   2.564807e+06  -1.008530e+12   1.385435e+12  -1.090872e+11   3.812414e+06   1.848265e-17   0.000000e+00   0.000000e+00
      144000   1.439990e-06   4.135575e+00   8.717754e+00   1.953868e+01   2.103578e+06   1.894952e+06   2.553159e+06  -9.140957e+11   1.257354e+12  -1.800625e+11   3.812414e+06   1.535133e-17   0.000000e+00   0.000000e+00
      152000   1.519990e-06   4.301043e+00   8.873240e+00   1.974229e+01   2.034472e+06   1.990570e+06   2.536347e+06  -8.131607e+11   1.134183e+12  -2.378607e+11   3.812415e+06   1.256337e-17   0.000000e+00   0.000000e+00
      160000   1.599990e-06   4.461811e+00   9.035259e+00   1.994458e+01   1.999315e+06   2.038970e+06   2.525836e+06   1.514912e+11  -2.552429e+11   8.613189e+10   3.812415e+06   5.976803e-19   0.000000e+00   0.000000e+00
      168000   1.679990e-06   4.622948e+00   9.196491e+00   2.014721e+01   2.030589e+06   1.989180e+06   2.540547e+06   3.837733e+11  -6.282480e+11   1.851642e+11   3.812415e+06   3.612445e-18   0.000000e+00   0.000000e+00
      176000   1.759990e-06   4.786517e+00   9.353741e+00   2.035102e+01   2.057365e+06   1.943644e+06   2.554213e+06   2.873137e+11  -5.108185e+11   1.572867e+11   3.812415e+06   2.308328e-18   0.000000e+00   0.000000e+00
      184000   1.839990e-06   4.951925e+00   9.507724e+00   2.055583e+01   2.076682e+06   1.907404e+06   2.565874e+06   1.977795e+11  -3.969269e+11   1.349937e+11   3.812415e+06   1.347132e-18   0.000000e+00   0.000000e+00
      192000   1.919990e-06   5.118594e+00   9.659172e+00   2.076151e+01   2.088844e+06   1.880335e+06   2.575962e+06   1.079061e+11  -2.811324e+11   1.177133e+11   3.812415e+06   6.553448e-19   0.000000e+00   0.000000e+00
      200000   1.999990e-06   5.285954e+00   9.808819e+00   2.096795e+01   2.094062e+06   1.862255e+06   2.584844e+06   2.328951e+10  -1.715744e+11   1.047437e+11   3.812415e+06   2.567362e-19   0.000000e+00   0.000000e+00
      208000   2.079990e-06   5.453464e+00   9.957366e+00   2.117507e+01   2.092568e+06   1.852849e+06   2.592801e+06  -6.019313e+10  -6.429001e+10   9.452251e+10   3.812415e+06   1.046301e-19   0.000000e+00   0.000000e+00
      216000   2.159990e-06   5.620587e+00   1.010550e+01   2.138278e+01   2.084446e+06   1.851874e+06   2.600030e+06  -1.416032e+11   3.773715e+10   8.664516e+10   3.812415e+06   1.816552e-19   0.000000e+00   0.000000e+00
      224000   2.239990e-06   5.786808e+00   1.025388e+01   2.159105e+01   2.070076e+06   1.858722e+06   2.606616e+06  -2.164103e+11   1.314387e+11   7.813904e+10   3.812415e+06   4.400984e-19   0.000000e+00   0.000000e+00
      232000   2.319990e-06   5.951625e+00   1.040310e+01   2.179983e+01   2.049227e+06   1.873284e+06   2.612658e+06  -2.993808e+11   2.272525e+11   7.187780e+10   3.812415e+06   9.178791e-19   0.000000e+00   0.000000e+00
      240000   2.399990e-06   6.114520e+00   1.055379e+01   2.200906e+01   2.022123e+06   1.894945e+06   2.618150e+06  -3.768839e+11   3.124801e+11   6.492195e+10   3.812415e+06   1.528770e-18   0.000000e+00   0.000000e+00
      248000   2.479990e-06   6.274996e+00   1.070647e+01   2.221872e+01   1.988697e+06   1.923291e+06   2.623079e+06  -4.600083e+11   3.967389e+11   5.786203e+10   3.812415e+06   2.333997e-18   0.000000e+00   0.000000e+00
      256000   2.559990e-06   6.432536e+00   1.086169e+01   2.242874e+01   1.948632e+06   1.958143e+06   2.627360e+06  -5.418490e+11   4.733760e+11   4.907266e+10   3.812415e+06   3.260055e-18   0.000000e+00   0.000000e+00
      264000   2.639990e-06   6.586608e+00   1.101993e+01   2.263907e+01   1.902134e+06   1.998693e+06   2.630898e+06  -6.199020e+11   5.381099e+11   3.938835e+10   3.812415e+06   4.233533e-18   0.000000e+00   0.000000e+00
      272000   2.719990e-06   6.736708e+00   1.118161e+01   2.284966e+01   1.849361e+06   2.044143e+06   2.633601e+06  -6.982376e+11   5.964378e+11   2.737604e+10   3.812415e+06   5.290565e-18   0.000000e+00   0.000000e+00
      280000   2.799990e-06   6.882328e+00   1.134711e+01   2.306042e+01   1.789973e+06   2.094124e+06   2.635366e+06  -7.847388e+11   6.510755e+11   1.564817e+10   3.812415e+06   6.518756e-18   0.000000e+00   0.000000e+00
      288000   2.879990e-06   7.022928e+00   1.151677e+01   2.327129e+01   1.723847e+06   2.147933e+06   2.636142e+06  -8.692667e+11   6.933121e+11   3.530635e+09   3.812415e+06   7.749626e-18   0.000000e+00   0.000000e+00
